postal_code,attendance,lat,lon
T2G0N7,2,51.034818,-114.0161135
T3A2P9,2,51.11648851,-114.1566155
T3B2B5,2,51.095923,-114.216253
T2N2Y5,2,51.058944,-114.13853
T2B1H9,2,51.037535,-113.970106
T3B5Z8,2,51.086314,-114.267906
T2N0K9,2,51.055365,-114.112882
T3A2H8,2,51.10702,-114.164822
T3J2N2,2,51.11245695,-113.9495168
T3M1J9,2,50.892972,-113.975439
T2M1C2,2,51.070625,-114.064136
T1Y4N5,2,51.07700706,-113.9357497
T2M1P8,2,51.072323,-114.0927
T2J4L3,2,50.95645,-114.071713
T2K0C2,2,51.0841695,-114.069812
T2C0Y1,2,50.984196,-114.002934
T2N1C7,2,51.059653,-114.103977
T2X2E6,2,50.900088,-114.052281
T3E5Y7,2,51.0030345,-114.136515
T3A5N1,2,51.153558,-114.112775
T2R0N4,2,51.040013,-114.079454
T2T6H9,2,51.0145,-114.111967
T2E4A1,2,51.049963,-114.029882
T2T3J2,2,51.02031312,-114.0880675
T3M1H6,2,50.892396,-113.98914
T3E0E7,2,51.037807,-114.156716
T3K2G6,2,51.132462,-114.111542
T3C1J5,2,51.038684,-114.119435
T3K2X2,2,51.13357996,-114.0892076
T2P2T9,2,51.045084,-114.081795
T2Z4Y2,2,50.9162666,-113.9394971
T3B4Y9,2,51.114413,-114.193202
T3L2G5,2,51.120919,-114.24598
T2Z4R8,2,50.912012,-113.940831
T2P3N9,2,51.046672,-114.070105
T3G5Z5,2,51.148167,-114.24166
T3A5H3,2,51.154259,-114.109832
T2J6T7,2,50.923846,-114.020708
T2Y2M6,2,50.918302,-114.083232
T2W0Y6,2,50.95937167,-114.0972597
T1Y5G3,2,51.094058,-113.945291
T2E8G4,2,51.072718,-114.012019
T2M0Y5,2,51.069673,-114.069616
T3B4J1,2,51.116681,-114.200012
T2A3T6,2,51.049095,-113.938082
T2V2M6,2,50.990418,-114.083457
T2Z2S4,2,50.922365,-113.980076
T2W4P5,2,50.9456975,-114.13543
T2A3W9,2,51.054539,-113.949148
T3A0Y1,2,51.090729,-114.152099
T2J3R3,2,50.9339505,-114.0280595
T3C1L1,2,51.039539,-114.12546
T2T5A8,2,51.03158564,-114.110516
T2B2J9,2,51.036712,-113.967172
T3L0B1,2,51.134289,-114.238676
T2R1E8,2,51.03895,-114.086674
T2K5H4,2,51.11985207,-114.0815036
T3H4K8,2,51.060993,-114.175694
T2W1B4,2,50.960545,-114.103333
T2J4H1,2,50.932259,-114.023004
T2W2E9,2,50.94573,-114.091537
T1Y6R2,2,51.077798,-113.926564
T3B4V6,2,51.06063058,-114.1438719
T3E6W8,2,51.012459,-114.153277
T2C4A3,2,50.97344,-114.007049
T2A7T2,2,51.043341,-113.92334
T2G3B3,2,51.040117,-114.040067
T2E0E5,2,51.054546,-114.057321
T2W1P5,2,50.944341,-114.086065
T2Y1A9,2,50.909001,-114.071701
T2A6E8,2,51.050697,-113.974469
T2L0A4,2,51.083953,-114.098434
T2N2B1,2,51.056093,-114.0961605
T2M4T3,2,51.063268,-114.075015
T1Y6N5,2,51.075661,-113.933008
T2E0K2,2,51.056242,-114.04949
T2E2E4,2,51.079619,-114.054794
T3G1Y8,2,51.124965,-114.196375
T3B1G9,2,51.072905,-114.164421
T3H5W9,2,51.05694,-114.201673
T1Y6N4,2,51.076048,-113.933265
T2C1X5,2,50.993348,-114.020967
T2G2C7,2,51.046932,-114.062847
T3G5R3,2,51.144888,-114.217834
T3R1A1,2,51.149985,-114.26716
T3L1X5,2,51.124247,-114.22766
T2Y0H8,2,50.907309,-114.130311
T2W0J2,2,50.956267,-114.078929
T3J4P6,2,51.124333,-113.950536
T3B1V8,2,51.087911,-114.203465
T3C2J2,2,51.039401,-114.105085
T3G4H9,2,51.1410956,-114.2353507
T3K5E1,2,51.144617,-114.07418
T2J1A6,2,50.970434,-114.043198
T2E7W2,2,51.063755,-114.051163
T3E5A1,2,51.012318,-114.14417
T3C1J2,2,51.039576,-114.118157
T2C0X6,2,50.984914,-114.004523
T2M0Z6,2,51.069649,-114.082229
T3G4X1,2,51.144795,-114.248974
T3L1Y9,2,51.120776,-114.228012
T2G3E3,2,51.0391005,-114.038215
T3A5W3,2,51.150848,-114.121654
T2N1T7,2,51.05409,-114.084479
T3H3C5,2,51.01927573,-114.1862417
T2H1B1,2,50.98415811,-114.066394
T2V0E6,2,50.99138219,-114.0830902
T2K5C8,2,51.110654,-114.079139
T2V0C1,2,51.006041,-114.075206
T2K2Z6,2,51.100867,-114.065783
T2T4G5,2,51.0277523,-114.0997963
T2K0G2,2,51.088798,-114.0839705
T2Z3Y5,2,50.954996,-114.00463
T3L2M7,2,51.13525,-114.253839
T3M0C9,2,50.885875,-113.961126
T2K4S6,2,51.1178,-114.083312
T2K1C1,2,51.1124025,-114.07149
T3H2C6,2,51.063572,-114.174815
T2Z2M4,2,50.940071,-113.980216
T3J3N9,2,51.116035,-113.961677
T2M3B1,2,51.064655,-114.072914
T3L1J1,2,51.117863,-114.213588
T3L1R1,2,51.117437,-114.219635
T3B3M1,2,51.0999775,-114.1873265
T2W5A2,2,50.94573995,-114.1336661
T3J5G4,2,51.124774,-113.937141
T2N3N1,2,51.052061,-114.105479
T2Z2W5,2,50.955673,-114.009871
T2E1E3,2,51.065095,-114.057457
T2J4R7,2,50.937257,-114.013752
T3G3X5,2,51.139994,-114.169006
T3A4X5,2,51.13089,-114.149295
T2T2H1,2,51.02166151,-114.1092273
T2V3C8,2,50.979417,-114.085938
T2A7S6,2,51.046142,-113.925714
T3C2N8,2,51.046612,-114.150108
T3J5H5,2,51.095874,-113.999585
T2B0T2,2,51.027862,-113.986285
T3B5Y4,2,51.095473,-114.265009
T3M0B9,2,50.889681,-113.984056
T3C3P8,2,51.04231747,-114.0922269
T2L0B3,2,51.086833,-114.105731
T3K0M3,2,51.154167,-114.06673
T3E3X7,2,51.026224,-114.156387
T2J4G3,2,50.93797,-114.026815
T3B1J1,2,51.070348,-114.165972
T3A6H2,2,51.142686,-114.138008
T2N4C5,2,51.070175,-114.128121
T3G1H2,2,51.125096,-114.19161
T2C3X9,2,50.979198,-114.025897
T2Y4X1,2,50.913848,-114.120657
T2V0S3,2,50.986066,-114.079486
T2K1P4,2,51.080525,-114.0886
T3B5G9,2,51.07001,-114.162729
T3H5G2,2,51.019505,-114.217123
T3G4T5,2,51.135932,-114.206037
T2N1H8,2,51.060945,-114.122359
T2G0T7,2,51.038605,-114.027528
T3A3S4,2,51.121383,-114.138133
T3P1C3,2,51.166473,-114.11245
T3B2E5,2,51.082499,-114.170372
T2C2C6,2,50.998209,-114.020888
T2Y2E4,2,50.91504,-114.08285
T2E2T7,2,51.072566,-114.062455
T2Y3X3,2,50.899226,-114.108309
T2N0G7,2,51.054504,-114.108312
T2K1N5,2,51.0798205,-114.093287
T2L0S6,2,51.082012,-114.108708
T2Y4J8,2,50.905711,-114.101787
T2K6G7,2,51.1137275,-114.051817
T2N2S9,2,51.053628,-114.122901
T2N0K3,2,51.05538,-114.107609
T2Z4M5,2,50.93166,-113.966685
T2C3S1,2,50.97281,-114.015059
T2V0G6,2,51.003343,-114.072791
T3J1E9,2,51.10107,-113.952149
T2N3G4,2,51.053713,-114.093042
T3A6G9,2,51.140113,-114.141996
T2M2J8,2,51.07691986,-114.1129933
T1Y7G7,2,51.091995,-113.926999
T2J5Y5,2,50.926229,-114.0222625
T1Y3T4,2,51.079649,-113.973147
T3A5G4,2,51.147168,-114.111121
T3E7S2,2,51.00434017,-114.1256236
T3H4W8,2,51.068324,-114.215367
T2C0N2,2,50.9985635,-114.0156445
T2E5E2,2,51.055387,-114.030567
T2Z0G6,2,50.978522,-114.028014
T3E4Z5,2,51.010687,-114.145826
T3A5V8,2,51.15251,-114.117111
T1Y4Z6,2,51.09424818,-113.9504593
T2Z3Z3,2,50.953909,-114.002191
T2A1A8,2,51.04392712,-113.9832642
T1Y1L4,2,51.069581,-113.941276
T2X1B4,2,50.916917,-114.06256
T2N1H6,2,51.060946,-114.120595
T2K5H2,2,51.115641,-114.055398
T3A6E3,2,51.150366,-114.134221
T3G3Y5,2,51.142635,-114.176234
T2M0E2,2,51.064404,-114.063624
T3G1L6,2,51.115968,-114.1747235
T2Y2B9,2,50.915046,-114.080556
T3M0K5,2,50.878674,-113.948718
T3E2J9,2,51.03625402,-114.1297609
T3K6K2,2,51.1641,-114.087544
T3C2N3,2,51.040096,-114.115376
T3K5L2,2,51.153625,-114.080574
T3A4G8,2,51.134533,-114.154836
T2T0H4,2,51.037012,-114.106524
T2K5P1,2,51.102829,-114.0853915
T2W5K8,2,50.938123,-114.132396
T2N4K3,2,51.072084,-114.12637
T3A6J4,2,51.158945,-114.101038
T3E3W8,2,51.026869,-114.153905
T3H5Y6,2,51.089725,-114.214235
T2W4M5,2,50.94854,-114.134782
T3J3E9,2,51.097973,-113.955054
T2N4M4,2,51.072072,-114.126799
T3M1J3,2,50.8900115,-113.991932
T3H5T9,2,51.061327,-114.199441
T2A2A4,2,51.050927,-113.968634
T2W4J4,2,50.953564,-114.079747
T3K1C8,2,51.13000417,-114.0893172
T2R1N1,2,51.038275,-114.086532
T3R0A8,2,51.152781,-114.26958
T2S0H4,2,51.03350642,-114.0691511
T3B1M9,2,51.083325,-114.180935
T2T4A2,2,51.024455,-114.09716
T2K5M1,2,51.104476,-114.0765715
T2Z3M8,2,50.95246092,-114.0044571
T2T6A8,2,51.015121,-114.111988
T2N0J6,2,51.05663,-114.082559
T2T4S1,2,51.033138,-114.102637
T3E2X7,2,51.0339275,-114.13832
T2Y3A8,2,50.921606,-114.094819
T3G2B6,2,51.118024,-114.185117
T2E1C2,2,51.064204,-114.0561
T3J3Y6,2,51.108144,-113.926596
T3L2H2,2,51.130458,-114.239036
T2Y4L9,2,50.896904,-114.069424
T2E4V9,2,51.063738,-114.016167
T2P1P1,2,51.044491,-114.069241
T3L1Z9,2,51.122089,-114.241707
T3K0C6,2,51.159062,-114.080327
T2N0A3,2,51.05813,-114.075887
T2V4W3,2,50.96138,-114.10921
T3E6L9,2,51.022346,-114.160848
T3C0G4,2,51.04501521,-114.1470168
T3B3H5,2,51.10891,-114.19032
T2V2Z7,2,50.979426,-114.080464
T3C2K2,2,51.0393515,-114.1061705
T2T2L9,2,51.018056,-114.105664
T2Z2E2,2,51.04122,-113.990281
T2K0J1,2,51.09308426,-114.0649403
T2M1Z6,2,51.074192,-114.106914
T2J2M1,2,50.9438185,-114.055674
T2A6S5,2,51.062251,-113.9241035
T2X2C4,2,50.9095285,-114.039029
T3G4S6,2,51.143612,-114.192443
T3H3R3,2,51.016853,-114.184674
T3G4T2,2,51.136141,-114.216178
T2M0R3,2,51.067851,-114.092402
T3J5C5,2,51.132222,-113.949083
T3J3R1,2,51.103939,-113.925443
T2W1Y9,2,50.955714,-114.076429
T3J4N6,2,51.125173,-113.965089
T2V1H1,2,51.007828,-114.081374
T2E1A5,2,51.063306,-114.057411
T2R0K2,2,51.040575,-114.066803
T2T0B1,2,51.037826,-114.068609
T3L2R3,2,51.134559,-114.23796
T3B3P6,2,51.101459,-114.186945
T3H1S2,2,51.0516355,-114.1677
T3K4S9,2,51.164506,-114.044363
T2J3M6,2,50.9459785,-114.0628735
T3H4R8,2,51.049651,-114.202145
T2Y3L6,2,50.89662,-114.073514
T2W5V4,2,50.94121,-114.134593
T2J2S9,2,50.93814305,-114.0353459
T2N4K5,2,51.071057,-114.125645
T2K3T4,2,51.108231,-114.066596
T2E4S8,2,51.059809,-114.021806
T3A3R7,2,51.119386,-114.140593
T2Z3X2,2,50.9504175,-113.981224
T2T4A3,2,51.023098,-114.097594
T3C3L5,2,51.048461,-114.1507725
T2Z1Y7,2,50.900397,-113.9858135
T2G2Z2,2,51.043754,-114.041202
T3C0A3,2,51.05120272,-114.1394417
T2B1C7,2,51.034611,-113.974342
T2T4Y1,2,51.01875,-114.106314
T3A0L4,2,51.089288,-114.164217
T2V3B2,2,50.972044,-114.078794
T2A3T5,2,51.0473515,-113.9389135
T3H2W5,2,51.033889,-114.174547
T2W0M7,2,50.963463,-114.0818845
T2Z0A8,2,50.914481,-113.95011
T3A4N3,2,51.130777,-114.134904
T2A3V6,2,51.045187,-113.949516
T3K1E1,2,51.127023,-114.085312
T2X0E2,2,51.108606,-114.18769
T2K5T1,2,51.118883,-114.050637
T3A4Y2,2,51.097715,-114.164105
T3H5P8,2,51.051018,-114.208235
T2B2A8,2,51.020919,-113.985289
T2W2T2,2,50.935343,-114.070851
T1Y5V2,2,51.0730615,-113.9799445
T3J4J3,2,51.127528,-113.944319
T2A5T2,2,51.060024,-113.957741
T2W3W7,2,50.938272,-114.132236
T3C1R7,2,51.050458,-114.141173
T2J2W7,2,50.93673,-114.045121
T1Y4K6,2,51.077016,-113.941032
T2W0M8,2,50.9636975,-114.0806425
T1Y3W4,2,51.084105,-113.94649
T2C1R9,2,50.993426,-114.017292
T3E2N1,2,51.036136,-114.132653
T2X1Y6,2,50.905134,-114.051406
T2Y2K6,2,50.915601,-114.089653
T2C4B8,2,50.975999,-114.002926
T3E7G7,2,51.0113061,-114.1382179
T2N4R6,2,51.056782,-114.115179
T2C0C6,2,50.99539,-114.011974
T2V1N6,2,50.979301,-114.089702
T2V1A1,2,50.991308,-114.074062
T1Y2C2,2,51.071625,-113.957064
T2W0H5,2,50.943418,-114.080974
T2Z2T6,2,50.912925,-113.985674
T2C0S8,2,50.991002,-114.005981
T2S0A6,2,51.0379423,-114.07054
T2T4T1,2,51.037157,-114.10416
T3H3C6,2,51.017593,-114.186096
T2J3G1,2,50.945476,-114.028653
T3K3H4,2,51.138653,-114.109559
T2A4K3,2,51.048684,-113.944421
T1Y5C4,2,51.084938,-113.978772
T2M2T8,2,51.072562,-114.063987
T2K1J6,2,51.094837,-114.0946685
T2T2V5,2,51.00979057,-114.1064157
T3E6W2,2,51.014169,-113.983301
T2T1X3,2,51.024884,-114.116776
T3H1Y5,2,51.052968,-114.178196
T3K6A8,2,51.171454,-114.063605
T2W1X9,2,50.959156,-114.124265
T2V1R6,2,50.966111,-114.133844
T2Z2V2,2,50.92451,-113.980398
T2Z2K8,2,50.939857,-114.003216
T2T3Y8,2,51.036412,-114.097501
T2W4A7,2,50.938346,-114.132424
T3C2K4,2,51.03987,-114.109875
T2Y5H2,2,50.91103,-114.10868
T2E2C4,2,51.078728,-114.057293
T3L2C5,2,51.124561,-114.215931
T2P5P6,2,51.04855,-114.073774
T2M0C4,2,51.063343,-114.062213
T3C0P9,2,51.042345,-114.096576
T2T2N7,2,51.014247,-114.103568
T3C2T9,2,51.0425625,-114.154779
T3G3Y4,2,51.140223,-114.175856
T3J3L2,2,51.11327,-113.969974
T2Y3Y9,2,50.922417,-114.098234
T2W2H8,2,50.95971,-114.124156
T2L1M2,2,51.09027,-114.132886
T2J6S5,2,50.9690255,-114.0687735
T2Z2W1,2,50.955104,-114.010725
T2S2S4,2,51.036825,-114.071348
T3E5C6,2,51.003853,-114.109845
T2J0K1,2,50.961935,-114.054811
T2W4L6,2,50.942972,-114.127287
T2J4N9,2,50.92115,-114.033644
T2A5G8,2,51.0558035,-113.9367815
T2N4C9,2,51.071955,-114.127112
T2N2K7,2,51.064287,-114.107864
T2W5R8,2,50.936627,-114.084656
T3M1J2,2,50.889918,-113.989503
T2V1K4,2,50.984361,-114.083152
T3K3N3,2,51.136957,-114.084067
T2Y5J2,2,50.899284,-114.120434
T2Y4A6,2,50.906321,-114.101647
T2A4P1,2,51.062464,-113.953587
T2S0L5,2,51.030578,-114.071709
T3K0A5,2,51.170298,-114.052376
T3K3X8,2,51.153133,-114.051845
T2L0T5,2,51.08285,-114.118029
T3E4C8,2,51.031815,-114.149234
T2S1L1,2,51.01342801,-114.0765872
T3G5Z3,2,51.141289,-114.225587
T3H3P9,2,51.039524,-114.168743
T3R1N5,2,51.158123,-114.133315
T3K6G3,2,51.168114,-114.051607
T3L3C8,2,51.126333,-114.250782
T2V1V7,2,51.001234,-114.077018
T2L1T2,2,51.097604,-114.1324185
T2Y3B8,2,50.905892,-114.096692
T2V0R9,2,50.987785,-114.083316
T2T3L7,2,51.03791369,-114.0902063
T3A1R4,2,51.110249,-114.160175
T3E2Y2,2,51.030887,-114.138208
T3E5J4,2,50.997566,-114.133058
T2S1H5,2,51.00872,-114.074133
T3G2R8,2,51.123207,-114.168537
T3G2Z2,2,51.1288,-114.173577
T3E2X9,2,51.033023,-114.138329
T2E0J4,2,51.056371,-114.057322
T2J1Z6,2,50.953742,-114.057185
T1Y6V6,2,51.070524,-113.926186
T2Z4L7,2,50.910307,-113.939715
T2R0A2,2,51.043329,-114.063368
T2Z2P6,2,50.939902,-113.97778
T3L3A8,2,51.113809,-114.237758
T2Y4N3,2,50.924339,-114.130876
T3A6B2,2,51.13766625,-114.1401525
T2E7V1,2,51.128834,-114.023391
T3L3E6,2,51.116326,-114.249801
T2S0P1,2,51.028257,-114.080936
T2E1Y6,2,51.075156,-114.052373
T1Y6Y9,2,51.076931,-113.924865
T3A5J4,2,51.149062,-114.107024
T3H5Z1,2,51.044689,-114.212543
T2J4T2,2,50.938485,-114.018205
T3A0N2,2,51.092427,-114.148898
T2M2K8,2,51.07784124,-114.0716641
T2E3A2,2,51.08162,-114.061056
T2M4C4,2,51.0785255,-114.120975
T3G5Y4,2,51.14419,-114.251706
T3G4G6,2,51.140801,-114.168134
T2K1Y6,2,51.089616,-114.081217
T2W4V1,2,50.952022,-114.124962
T2L1X1,2,51.101072,-114.137788
T2M3B9,2,51.064001,-114.074333
T3H3M5,2,51.010819,-114.178578
T3H2P1,2,51.028369,-114.174674
T3G5A6,2,51.145774,-114.200288
T2E7B6,2,51.055198,-114.003451
T3K6A1,2,51.169046,-114.056542
T3J0A7,2,51.11668,-113.945525
T3B5S7,2,51.094363,-114.237363
T2T1E8,2,51.030431,-114.112095
T2E0K8,2,51.057213,-114.057321
T2Y1Y6,2,50.903948,-114.074921
T2K2S5,2,51.096174,-114.069265
T2Y2X9,2,50.903448,-114.084813
T2A5B9,2,51.064838,-113.9418215
T2V0N2,2,50.99234,-114.076589
T2G4H1,2,51.032302,-114.046283
T2G5P7,2,51.060079,-114.114598
T2W3P7,2,50.945581,-114.093855
T3G0A3,2,51.151535,-114.223616
T2K4Z6,2,51.119424,-114.05549
T2W0W1,2,50.957741,-114.08592
T2W2A5,2,50.945828,-114.089618
T2W4T3,2,50.949902,-114.125853
T2E0X2,2,51.061671,-114.057367
T2A7W2,2,51.040867,-113.92495
T2X2M9,2,50.90605071,-114.0373108
T3H4N1,2,51.028228,-114.185503
T2B0E7,2,51.028761,-113.981818
T3K3A4,2,51.140257,-114.116985
T3H2C7,2,51.060648,-114.171411
T2G3S5,2,51.064996,-114.020549
T2W3J1,2,50.957282,-114.136101
T3K6G8,2,51.157483,-114.071957
T2V0H3,2,51.002457,-114.07197
T2J1V2,2,50.959712,-114.037927
T2X3V8,2,50.880707,-114.039139
T2H1B7,2,50.9809292,-114.0637537
T3K1Z2,2,51.134427,-114.086324
T2J3W5,2,50.925129,-114.041008
T3H5L7,2,51.016224,-114.221334
T1Y1C6,2,51.072493,-113.959884
T3J4Z3,2,51.125605,-113.937015
T2M1R2,2,51.07237159,-114.0948974
T2S0E4,2,51.03618238,-114.0719121
T3H1T6,2,51.047428,-114.173088
T3J4R1,2,51.1198243,-113.9456935
T3B3H1,2,51.106623,-114.184778
T2B2L9,2,51.0167495,-113.9937675
T3L2B3,2,51.108205,-114.215857
T3E6S1,2,51.0238875,-114.1598045
T3L1K6,2,51.124385,-114.220653
T3H1N9,2,51.04751328,-114.1801218
T3G4J3,2,51.128444,-114.208397
T2T1J1,2,51.0295085,-114.1131465
T3H5N4,2,51.073052,-114.222332
T2V0V7,2,50.977774,-114.079433
T2K4R4,2,51.112429,-114.081909
T2Z3V3,2,50.918518,-113.962079
T3E6R5,2,51.02465,-114.160845
T2B1P6,2,51.032543,-113.985727
T2E8Y8,2,51.081488,-114.050637
T2Y4V1,2,50.91353,-114.105579
T3K2K8,2,51.127477,-114.057341
T3K5S5,2,51.166063,-114.059738
T2A7T6,2,51.046994,-113.924113
T2M2C5,2,51.075163,-114.115558
T2V1W1,2,51.00031,-114.078385
T1Y4S5,2,51.083382,-113.973139
T3C3S1,2,51.04127424,-114.0924676
T3K5A6,2,51.147405,-114.066559
T2T0T1,2,51.033771,-114.113816
T3G5A3,2,51.13745,-114.210074
T2A6C3,2,51.047426,-113.985994
T2T4M9,2,51.03330277,-114.1019908
T3E5N2,2,50.997782,-114.109364
T2Z2E3,2,51.041221,-113.990281
T2Y4V4,2,50.899139,-114.112187
T3K2C2,2,51.1330585,-114.1072455
T2J1C9,2,50.965887,-114.041582
T3A0B3,2,51.08223482,-114.1491319
T3J1E2,2,51.098737,-113.950611
T2J5Z6,2,50.922175,-114.005359
T2T2Z2,2,51.036162,-114.081811
T2W4J7,2,50.947281,-114.134563
T2M3M8,2,51.07097,-114.089798
T2Z1H2,2,50.9023,-113.98726
T2E1X3,2,51.074256,-114.052345
T2V2N3,2,50.989722,-114.091352
T3A4Z3,2,51.146796,-114.099844
T3K1R6,2,51.131759,-114.096955
T2T2P1,2,51.013313,-114.098419
T2N1L6,2,51.064243,-114.116571
T2Y4Z8,2,50.921402,-114.125109
T3B0G1,2,51.087547,-114.184012
T2V2W3,2,50.979437,-114.074624
T2M1V8,2,51.07323371,-114.1047699
T3R1K1,2,51.179458,-114.317721
T2Z3A9,2,50.939164,-113.982673
T2S0L4,2,51.030514,-114.0692
T2J5T1,2,50.922661,-114.011439
T3A5N8,2,51.14797,-114.121865
T2H0T9,2,50.988878,-114.063646
T2J3Y2,2,50.927774,-114.03327
T2T4R9,2,51.03541416,-114.1031184
T2V5J8,2,50.969419,-114.106337
T3A3X7,2,51.123141,-114.14351
T2G3J3,2,51.039831,-114.032058
T2Y3B6,2,50.928661,-114.100679
T3A0R5,2,51.094672,-114.155948
T3C0S9,2,51.042342,-114.142507
T3M0J1,2,50.878674,-113.948718
T2Z2T3,2,50.937567,-113.979431
T3L1N8,2,51.117138,-114.216507
T2W0Z3,2,50.96092348,-114.1012172
T3L2M9,2,51.117398,-114.241975
T2C3Z9,2,50.972351,-114.020877
T3B2S2,2,51.082725,-114.196053
T2H2B3,2,50.975068,-114.048254
T2J0J5,2,50.961355,-114.06086
T3A2E1,2,51.08366206,-114.1605419
T2X2S9,2,50.90358168,-114.0525178
T3A5P8,2,51.145316,-114.123829
T2B1Y6,2,51.019478,-113.983926
T3B4T6,2,51.116684,-114.197351
T2M3X8,2,51.0732835,-114.1137465
T2R0A7,2,51.043575,-114.072052
T2L1V1,2,51.09877577,-114.1349168
T3H5P5,2,51.068576,-114.214118
T3J2X2,2,51.108159,-113.941756
T2K5H1,2,51.116007,-114.055076
T2A7Y7,2,51.03787406,-113.9471045
T3E3J4,2,51.030355,-114.145468
T2C1T5,2,50.995147,-114.019853
T2E0W4,2,51.060653,-114.050498
T1Y2J9,2,51.069854,-113.978459
T2J6H9,2,50.919139,-114.015768
T3G1C7,2,51.1239635,-114.188989
T1Y6W5,2,51.084073,-113.931389
T2R1K6,2,51.039301,-114.088941
T2M0V4,2,51.06881855,-114.0791065
T3B2R7,2,51.093042,-114.2110615
T2E2A1,2,51.076946,-114.057661
T2H0X2,2,50.986664,-114.0567765
T3E6S5,2,51.01577512,-114.1624725
T3A6G5,2,51.14056,-114.136663
T3J4R2,2,51.118911,-113.942921
T2T2C3,2,51.023192,-114.1082685
T1Y3A9,2,51.083278,-113.957956
T3B2T1,2,51.089972,-114.202506
T2T4R3,2,51.014096,-114.103405
T1Y2H3,2,51.078618,-113.949305
T3H3A4,2,51.02149,-114.18218
T3K5X4,2,51.159589,-114.055314
T3A0B7,2,51.083682,-114.150085
T2S2B2,2,51.036185,-114.074164
T3G5T8,2,51.147752,-114.213361
T2Y2X8,2,50.927101,-114.097979
T2Z3W4,2,50.94909726,-113.985083
T3K4E6,2,51.132035,-114.115772
T2H1W5,2,50.972897,-114.045272
T3K1B6,2,51.128244,-114.080848
T2E1A4,2,51.063306,-114.057456
T3B6A3,2,51.099755,-114.263855
T1Y4E2,2,51.091323,-113.949655
T2X3C1,2,50.899369,-114.037735
T2V3B3,2,50.969732,-114.079028
T1Y3T1,2,51.083509,-113.940948
T3K2Y6,2,51.133108,-114.096533
T3K4W7,2,51.146816,-114.068023
T3K4H2,2,51.145619,-114.064184
T2W1V5,2,50.94914514,-114.077246
T1Y1S5,2,51.08269,-113.962513
T2T2J7,2,51.020115,-114.092449
T3C2V8,2,51.047909,-114.16239
T2K0T1,2,51.097726,-114.062397
T3L3E3,2,51.134265,-114.251875
T2Z4W7,2,50.913252,-113.946404
T2Z3H5,2,50.935573,-113.977914
T2T1L7,2,51.02573019,-114.0879934
T3H5T5,2,51.031623,-114.190736
T2R0K4,2,51.040241,-114.053537
T2J3C3,2,50.9346505,-114.0439415
T2S0G7,2,51.034304,-114.068976
T3G4K6,2,51.148229,-114.168526
T2N1L3,2,51.064269,-114.102504
T2Y4B4,2,50.905527,-114.109113
T3B0G4,2,51.0888884,-114.188309
T2K2N6,2,51.098791,-114.084725
T2P5K4,2,51.05241796,-114.0653542
T3C0S5,2,51.041241,-114.131103
T2W3P1,2,50.941148,-114.111666
T2J5L4,2,50.932992,-114.061956
T2Y3Y8,2,50.92326,-114.096832
T2L1M3,2,51.090269,-114.132885
T2E2A4,2,51.07694,-114.052662
T2M4G2,2,51.079276,-114.118023
T2J3P8,2,50.936096,-114.028724
T3E2K9,2,51.027079,-114.129577
T2Z1N9,2,50.90387125,-113.9781988
T2T6E8,2,51.014393,-114.114447
T3E6H9,2,50.992299,-114.130695
T2J0T7,2,50.967842,-114.064942
T2T6G4,2,51.013771,-114.109325
T2N3L7,2,51.051185,-114.115348
T3J2M1,2,51.103649,-113.967204
T2N3K7,2,51.05120349,-114.1031772
T3A0B6,2,51.082939,-114.149884
T3K4B6,2,51.140462,-114.103453
T2E6B8,2,51.060825,-114.01041
T2C3T4,2,50.9744735,-114.0113735
T3G1C3,2,51.123974,-114.189548
T3B1W8,2,51.086554,-114.193612
T2J1V1,2,50.96118,-114.039492
T3J2P2,2,51.112672,-113.963375
T3H3Y7,2,51.03112,-114.225272
T2W2G5,2,50.961171,-114.132345
T2W3Z8,2,50.952522,-114.131536
T2Z2J3,2,50.913782,-113.977166
T2X3E3,2,50.898354,-114.047576
T3B3X3,2,51.101807,-114.177659
T3C1A3,2,51.03894,-114.12421
T3K2B7,2,51.135151,-114.079947
T2R0H7,2,51.041843,-114.0781735
T3G4E5,2,51.144718,-114.235121
T2Z1L3,2,50.943449,-114.000477
T2L2C7,2,51.086801,-114.120152
T2Z4E7,2,50.931771,-113.96752
T2V0H1,2,51.003368,-114.079061
T3C0X5,2,51.03937,-114.091408
T2J1Z2,2,50.954586,-114.057223
T3C0A6,2,51.050344,-114.1392965
T3E6P4,2,51.026855,-114.160935
T2N0K7,2,51.055214,-114.110582
T2E4H1,2,51.056183,-114.043027
T2K5J1,2,51.11626,-114.056325
T2N3N5,2,51.05203124,-114.1104465
T1Y2R9,2,51.078045,-113.967993
T2H0G3,2,51.000797,-114.067661
T2J0G3,2,50.968591,-114.0461035
T3H5J8,2,51.044448,-114.193854
T3E6L7,2,51.031607,-114.130405
T3H5C7,2,51.052017,-114.184604
T2H1S2,2,50.976941,-114.057396
T2P4K9,2,51.04678156,-114.0705052
T2C4K3,2,50.96714,-114.014714
T3A4N8,2,51.135372,-114.152171
T2J3X4,2,50.928415,-114.036023
T2Y3G9,2,50.898364,-114.076348
T1Y1P8,2,51.081884,-113.966232
T3H5E3,2,51.060233,-114.196497
T2E5K8,2,51.059736,-114.04074
T2E1W3,2,51.0733505,-114.051487
T2W5N9,2,50.952069,-114.129433
